Fiscal Year,County,Region,Removal Stage,Removals
2018,Hopkins,4-Tyler,Family Preservation,6
2018,Hopkins,4-Tyler,Investigation,24
2018,Houston,5-Beaumont,Family Preservation,12
2018,Houston,5-Beaumont,Investigation,32
2018,Howard,9-Midland,Family Preservation,6
2018,Howard,9-Midland,Investigation,35
2018,Hunt,3-Arlington,Family Preservation,37
2018,Hunt,3-Arlington,Investigation,129
2018,Hutchinson,1-Lubbock,Family Preservation,3
2018,Hutchinson,1-Lubbock,Investigation,14
2018,Jack,2-Abilene,Family Preservation,0
2018,Jack,2-Abilene,Investigation,10
2018,Jackson,8-San Antonio,Family Preservation,3
2018,Jackson,8-San Antonio,Investigation,5
2018,Jasper,5-Beaumont,Family Preservation,16
2018,Jasper,5-Beaumont,Investigation,58
2018,Jeff Davis,10-El Paso,Family Preservation,2
2018,Jeff Davis,10-El Paso,Investigation,0
2018,Jefferson,5-Beaumont,Family Preservation,30
2018,Jefferson,5-Beaumont,Investigation,149
2018,Jim Hogg,11-Edinburg,Family Preservation,9
2018,Jim Hogg,11-Edinburg,Investigation,3
2018,Jim Wells,11-Edinburg,Family Preservation,32
2018,Jim Wells,11-Edinburg,Investigation,31
2018,Johnson,3-Arlington,Family Preservation,12
2018,Johnson,3-Arlington,Investigation,100
2018,Jones,2-Abilene,Family Preservation,15
2018,Jones,2-Abilene,Investigation,30
2018,Karnes,8-San Antonio,Family Preservation,1
2018,Karnes,8-San Antonio,Investigation,14
2018,Kaufman,3-Arlington,Family Preservation,9
2018,Kaufman,3-Arlington,Investigation,41
2018,Kendall,8-San Antonio,Family Preservation,0
2018,Kendall,8-San Antonio,Investigation,5
2018,Kerr,8-San Antonio,Family Preservation,15
2018,Kerr,8-San Antonio,Investigation,25
2018,Kimble,9-Midland,Family Preservation,1
2018,Kimble,9-Midland,Investigation,16
2018,Kinney,8-San Antonio,Family Preservation,0
2018,Kinney,8-San Antonio,Investigation,1
2018,Kleberg,11-Edinburg,Family Preservation,12
2018,Kleberg,11-Edinburg,Investigation,41
2018,Knox,2-Abilene,Family Preservation,0
2018,Knox,2-Abilene,Investigation,2
2018,La Salle,8-San Antonio,Family Preservation,0
2018,La Salle,8-San Antonio,Investigation,1
2018,Lamar,4-Tyler,Family Preservation,10
2018,Lamar,4-Tyler,Investigation,74
2018,Lamb,1-Lubbock,Family Preservation,0
2018,Lamb,1-Lubbock,Investigation,20
2018,Lampasas,7-Austin,Family Preservation,0
2018,Lampasas,7-Austin,Investigation,27
2018,Lavaca,8-San Antonio,Family Preservation,6
2018,Lavaca,8-San Antonio,Investigation,2
2018,Lee,7-Austin,Family Preservation,4
2018,Lee,7-Austin,Investigation,17
2018,Leon,7-Austin,Family Preservation,2
2018,Leon,7-Austin,Investigation,11
2018,Liberty,6-Houston,Family Preservation,33
2018,Liberty,6-Houston,Investigation,42
2018,Limestone,7-Austin,Family Preservation,2
2018,Limestone,7-Austin,Investigation,17
2018,Live Oak,11-Edinburg,Family Preservation,2
2018,Live Oak,11-Edinburg,Investigation,8
2018,Llano,7-Austin,Family Preservation,6
2018,Llano,7-Austin,Investigation,50
2018,Lubbock,1-Lubbock,Family Preservation,77
2018,Lubbock,1-Lubbock,Investigation,390
2018,Madison,7-Austin,Family Preservation,0
2018,Madison,7-Austin,Investigation,8
2018,Marion,4-Tyler,Family Preservation,3
2018,Marion,4-Tyler,Investigation,13
2018,Martin,9-Midland,Family Preservation,0
2018,Martin,9-Midland,Investigation,1
2018,Mason,9-Midland,Family Preservation,0
2018,Mason,9-Midland,Investigation,8
2018,Matagorda,6-Houston,Family Preservation,15
2018,Matagorda,6-Houston,Investigation,39
2018,Maverick,8-San Antonio,Family Preservation,7
2018,Maverick,8-San Antonio,Investigation,3
2018,McCulloch,9-Midland,Family Preservation,4
2018,McCulloch,9-Midland,Investigation,15
2018,McLennan,7-Austin,Family Preservation,61
2018,McLennan,7-Austin,Investigation,357
2018,Medina,8-San Antonio,Family Preservation,21
2018,Medina,8-San Antonio,Investigation,43
2018,Menard,9-Midland,Family Preservation,3
2018,Menard,9-Midland,Investigation,1
2018,Midland,9-Midland,Family Preservation,15
2018,Midland,9-Midland,Investigation,59
2018,Milam,7-Austin,Family Preservation,9
2018,Milam,7-Austin,Investigation,53
2018,Mills,7-Austin,Family Preservation,0
2018,Mills,7-Austin,Investigation,7
2018,Mitchell,2-Abilene,Family Preservation,0
2018,Mitchell,2-Abilene,Investigation,23
2018,Montague,2-Abilene,Family Preservation,1
2018,Montague,2-Abilene,Investigation,25
2018,Montgomery,6-Houston,Family Preservation,52
2018,Montgomery,6-Houston,Investigation,293
2018,Moore,1-Lubbock,Family Preservation,0
2018,Moore,1-Lubbock,Investigation,12
2018,Morris,4-Tyler,Family Preservation,11
2018,Morris,4-Tyler,Investigation,29
2018,Motley,1-Lubbock,Family Preservation,0
2018,Motley,1-Lubbock,Investigation,2
2018,Nacogdoches,5-Beaumont,Family Preservation,6
2018,Nacogdoches,5-Beaumont,Investigation,87
2018,Navarro,3-Arlington,Family Preservation,6
2018,Navarro,3-Arlington,Investigation,15
2018,Newton,5-Beaumont,Family Preservation,0
2018,Newton,5-Beaumont,Investigation,16
2018,Nolan,2-Abilene,Family Preservation,1
2018,Nolan,2-Abilene,Investigation,37
2018,Nueces,11-Edinburg,Family Preservation,120
2018,Nueces,11-Edinburg,Investigation,231
2018,Ochiltree,1-Lubbock,Family Preservation,1
2018,Ochiltree,1-Lubbock,Investigation,14
2018,Oldham,1-Lubbock,Family Preservation,0
2018,Oldham,1-Lubbock,Investigation,9
2018,Orange,5-Beaumont,Family Preservation,11
2018,Orange,5-Beaumont,Investigation,112
2018,Out of State,Out of State,Family Preservation,0
2018,Out of State,Out of State,Investigation,4
2018,Palo Pinto,3-Arlington,Family Preservation,14
2018,Palo Pinto,3-Arlington,Investigation,40
2018,Panola,4-Tyler,Family Preservation,7
2018,Panola,4-Tyler,Investigation,16
2018,Parker,3-Arlington,Family Preservation,24
2018,Parker,3-Arlington,Investigation,68
2018,Parmer,1-Lubbock,Family Preservation,3
2018,Parmer,1-Lubbock,Investigation,2
2018,Pecos,9-Midland,Family Preservation,4
2018,Pecos,9-Midland,Investigation,18
2018,Polk,5-Beaumont,Family Preservation,6
2018,Polk,5-Beaumont,Investigation,40
2018,Potter,1-Lubbock,Family Preservation,9
2018,Potter,1-Lubbock,Investigation,194
2018,Presidio,10-El Paso,Family Preservation,0
2018,Presidio,10-El Paso,Investigation,2
2018,Rains,4-Tyler,Family Preservation,0
2018,Rains,4-Tyler,Investigation,7
2018,Randall,1-Lubbock,Family Preservation,16
2018,Randall,1-Lubbock,Investigation,118
2018,Reagan,9-Midland,Family Preservation,3
2018,Reagan,9-Midland,Investigation,4
2018,Real,8-San Antonio,Family Preservation,1
2018,Real,8-San Antonio,Investigation,0
2018,Red River,4-Tyler,Family Preservation,4
2018,Red River,4-Tyler,Investigation,10
2018,Reeves,9-Midland,Family Preservation,0
2018,Reeves,9-Midland,Investigation,10
2018,Refugio,11-Edinburg,Family Preservation,4
2018,Refugio,11-Edinburg,Investigation,6
2018,Robertson,7-Austin,Family Preservation,6
2018,Robertson,7-Austin,Investigation,23
2018,Rockwall,3-Arlington,Family Preservation,8
2018,Rockwall,3-Arlington,Investigation,45
2018,Runnels,2-Abilene,Family Preservation,5
2018,Runnels,2-Abilene,Investigation,9
2018,Rusk,4-Tyler,Family Preservation,11
2018,Rusk,4-Tyler,Investigation,58
2018,Sabine,5-Beaumont,Family Preservation,0
2018,Sabine,5-Beaumont,Investigation,10
2018,San Augustine,5-Beaumont,Family Preservation,0
2018,San Augustine,5-Beaumont,Investigation,13
2018,San Jacinto,5-Beaumont,Family Preservation,2
2018,San Jacinto,5-Beaumont,Investigation,24
2018,San Patricio,11-Edinburg,Family Preservation,27
2018,San Patricio,11-Edinburg,Investigation,44
2018,San Saba,7-Austin,Family Preservation,0
2018,San Saba,7-Austin,Investigation,13
2018,Schleicher,9-Midland,Family Preservation,1
2018,Schleicher,9-Midland,Investigation,0
2018,Scurry,2-Abilene,Family Preservation,8
2018,Scurry,2-Abilene,Investigation,20
2018,Shackelford,2-Abilene,Family Preservation,0
2018,Shackelford,2-Abilene,Investigation,6
2018,Shelby,5-Beaumont,Family Preservation,6
2018,Shelby,5-Beaumont,Investigation,33
2018,Sherman,1-Lubbock,Family Preservation,0
2018,Sherman,1-Lubbock,Investigation,1
2018,Smith,4-Tyler,Family Preservation,28
2018,Smith,4-Tyler,Investigation,176
2018,Somervell,3-Arlington,Family Preservation,4
2018,Somervell,3-Arlington,Investigation,8
2018,Starr,11-Edinburg,Family Preservation,23
2018,Starr,11-Edinburg,Investigation,26
2018,Stephens,2-Abilene,Family Preservation,2
2018,Stephens,2-Abilene,Investigation,2
2018,Stonewall,2-Abilene,Family Preservation,0
2018,Stonewall,2-Abilene,Investigation,1
2018,Sutton,9-Midland,Family Preservation,2
2018,Sutton,9-Midland,Investigation,5
2018,Swisher,1-Lubbock,Family Preservation,1
2018,Swisher,1-Lubbock,Investigation,12
2018,Tarrant,3-Arlington,Family Preservation,156
2018,Tarrant,3-Arlington,Investigation,529
2018,Taylor,2-Abilene,Family Preservation,125
2018,Taylor,2-Abilene,Investigation,228
2018,Terrell,9-Midland,Family Preservation,0
2018,Terrell,9-Midland,Investigation,2
2018,Terry,1-Lubbock,Family Preservation,1
2018,Terry,1-Lubbock,Investigation,9
2018,Throckmorton,2-Abilene,Family Preservation,0
2018,Throckmorton,2-Abilene,Investigation,3
2018,Titus,4-Tyler,Family Preservation,8
2018,Titus,4-Tyler,Investigation,28
2018,Tom Green,9-Midland,Family Preservation,28
2018,Tom Green,9-Midland,Investigation,119
2018,Travis,7-Austin,Family Preservation,198
2018,Travis,7-Austin,Investigation,554
2018,Trinity,5-Beaumont,Family Preservation,5
2018,Trinity,5-Beaumont,Investigation,19
2018,Tyler,5-Beaumont,Family Preservation,6
2018,Tyler,5-Beaumont,Investigation,37
2018,Unknown,Unknown,Family Preservation,4
2018,Unknown,Unknown,Investigation,3
2018,Upshur,4-Tyler,Family Preservation,9
2018,Upshur,4-Tyler,Investigation,89
2018,Upton,9-Midland,Family Preservation,2
2018,Upton,9-Midland,Investigation,13
2018,Uvalde,8-San Antonio,Family Preservation,4
2018,Uvalde,8-San Antonio,Investigation,16
2018,Val Verde,8-San Antonio,Family Preservation,6
2018,Val Verde,8-San Antonio,Investigation,20
2018,Van Zandt,4-Tyler,Family Preservation,2
2018,Van Zandt,4-Tyler,Investigation,53
2018,Victoria,8-San Antonio,Family Preservation,36
2018,Victoria,8-San Antonio,Investigation,25
2018,Walker,6-Houston,Family Preservation,5
2018,Walker,6-Houston,Investigation,51
2018,Waller,6-Houston,Family Preservation,9
2018,Waller,6-Houston,Investigation,30
2018,Ward,9-Midland,Family Preservation,0
2018,Ward,9-Midland,Investigation,13
2018,Washington,7-Austin,Family Preservation,2
2018,Washington,7-Austin,Investigation,29
2018,Webb,11-Edinburg,Family Preservation,46
2018,Webb,11-Edinburg,Investigation,82
2018,Wharton,6-Houston,Family Preservation,8
2018,Wharton,6-Houston,Investigation,25
2018,Wheeler,1-Lubbock,Family Preservation,0
2018,Wheeler,1-Lubbock,Investigation,6
2018,Wichita,2-Abilene,Family Preservation,25
2018,Wichita,2-Abilene,Investigation,152
2018,Wilbarger,2-Abilene,Family Preservation,0
2018,Wilbarger,2-Abilene,Investigation,12
2018,Willacy,11-Edinburg,Family Preservation,8
2018,Willacy,11-Edinburg,Investigation,7
2018,Williamson,7-Austin,Family Preservation,54
2018,Williamson,7-Austin,Investigation,212
2018,Wilson,8-San Antonio,Family Preservation,3
2018,Wilson,8-San Antonio,Investigation,26
2018,Winkler,9-Midland,Family Preservation,0
2018,Winkler,9-Midland,Investigation,12
2018,Wise,3-Arlington,Family Preservation,10
2018,Wise,3-Arlington,Investigation,48
2018,Wood,4-Tyler,Family Preservation,4
2018,Wood,4-Tyler,Investigation,31
2018,Young,2-Abilene,Family Preservation,0
2018,Young,2-Abilene,Investigation,18
2018,Zapata,11-Edinburg,Family Preservation,1
2018,Zapata,11-Edinburg,Investigation,2
2018,Zavala,8-San Antonio,Family Preservation,2
2018,Zavala,8-San Antonio,Investigation,6
2017,Anderson,4-Tyler,Family Preservation,9
2017,Anderson,4-Tyler,Investigation,88
2017,Andrews,9-Midland,Family Preservation,5
2017,Andrews,9-Midland,Investigation,9
2017,Angelina,5-Beaumont,Family Preservation,38
2017,Angelina,5-Beaumont,Investigation,59
2017,Aransas,11-Edinburg,Family Preservation,13
2017,Aransas,11-Edinburg,Investigation,45
2017,Archer,2-Abilene,Family Preservation,0
2017,Archer,2-Abilene,Investigation,6
2017,Atascosa,8-San Antonio,Family Preservation,21
2017,Atascosa,8-San Antonio,Investigation,68
2017,Austin,6-Houston,Family Preservation,0
2017,Austin,6-Houston,Investigation,6
2017,Bailey,1-Lubbock,Family Preservation,0
2017,Bailey,1-Lubbock,Investigation,4
2017,Bandera,8-San Antonio,Family Preservation,1
2017,Bandera,8-San Antonio,Investigation,24
2017,Bastrop,7-Austin,Family Preservation,9
2017,Bastrop,7-Austin,Investigation,56
2017,Baylor,2-Abilene,Family Preservation,0
2017,Baylor,2-Abilene,Investigation,4
2017,Bee,11-Edinburg,Family Preservation,19
2017,Bee,11-Edinburg,Investigation,36
2017,Bell,7-Austin,Family Preservation,129
2017,Bell,7-Austin,Investigation,534
2017,Bexar,8-San Antonio,Family Preservation,902
2017,Bexar,8-San Antonio,Investigation,1478
2017,Blanco,7-Austin,Family Preservation,0
2017,Blanco,7-Austin,Investigation,8
2017,Bosque,7-Austin,Family Preservation,0
2017,Bosque,7-Austin,Investigation,35
2017,Bowie,4-Tyler,Family Preservation,20
2017,Bowie,4-Tyler,Investigation,85
2017,Brazoria,6-Houston,Family Preservation,32
2017,Brazoria,6-Houston,Investigation,71
2017,Brazos,7-Austin,Family Preservation,8
2017,Brazos,7-Austin,Investigation,40
2017,Brewster,10-El Paso,Family Preservation,2
2017,Brewster,10-El Paso,Investigation,2
2017,Brooks,11-Edinburg,Family Preservation,1
2017,Brooks,11-Edinburg,Investigation,5
2017,Brown,2-Abilene,Family Preservation,25
2017,Brown,2-Abilene,Investigation,119
2017,Burleson,7-Austin,Family Preservation,0
2017,Burleson,7-Austin,Investigation,13
2017,Burnet,7-Austin,Family Preservation,11
2017,Burnet,7-Austin,Investigation,82
2017,Caldwell,7-Austin,Family Preservation,8
2017,Caldwell,7-Austin,Investigation,50
2017,Calhoun,8-San Antonio,Family Preservation,4
2017,Calhoun,8-San Antonio,Investigation,18
2017,Callahan,2-Abilene,Family Preservation,2
2017,Callahan,2-Abilene,Investigation,4
2017,Cameron,11-Edinburg,Family Preservation,224
2017,Cameron,11-Edinburg,Investigation,127
2017,Camp,4-Tyler,Family Preservation,0
2017,Camp,4-Tyler,Investigation,23
2017,Carson,1-Lubbock,Family Preservation,2
2017,Carson,1-Lubbock,Investigation,8
2017,Cass,4-Tyler,Family Preservation,12
2017,Cass,4-Tyler,Investigation,27
2017,Castro,1-Lubbock,Family Preservation,0
2017,Castro,1-Lubbock,Investigation,10
2017,Chambers,6-Houston,Family Preservation,3
2017,Chambers,6-Houston,Investigation,19
2017,Cherokee,4-Tyler,Family Preservation,10
2017,Cherokee,4-Tyler,Investigation,80
2017,Childress,1-Lubbock,Family Preservation,2
2017,Childress,1-Lubbock,Investigation,11
2017,Clay,2-Abilene,Family Preservation,0
2017,Clay,2-Abilene,Investigation,5
2017,Cochran,1-Lubbock,Family Preservation,0
2017,Cochran,1-Lubbock,Investigation,4
2017,Coke,9-Midland,Family Preservation,3
2017,Coke,9-Midland,Investigation,0
2017,Coleman,2-Abilene,Family Preservation,6
2017,Coleman,2-Abilene,Investigation,14
2017,Collin,3-Arlington,Family Preservation,37
2017,Collin,3-Arlington,Investigation,212
2017,Collingsworth,1-Lubbock,Family Preservation,1
2017,Collingsworth,1-Lubbock,Investigation,0
2017,Colorado,6-Houston,Family Preservation,1
2017,Colorado,6-Houston,Investigation,3
2017,Comal,8-San Antonio,Family Preservation,11
2017,Comal,8-San Antonio,Investigation,149
2017,Comanche,2-Abilene,Family Preservation,6
2017,Comanche,2-Abilene,Investigation,6
2017,Cooke,3-Arlington,Family Preservation,27
2017,Cooke,3-Arlington,Investigation,80
2017,Coryell,7-Austin,Family Preservation,8
2017,Coryell,7-Austin,Investigation,104
2017,Crane,9-Midland,Family Preservation,3
2017,Crane,9-Midland,Investigation,4
2017,Crockett,9-Midland,Family Preservation,2
2017,Crockett,9-Midland,Investigation,6
2017,Crosby,1-Lubbock,Family Preservation,6
2017,Crosby,1-Lubbock,Investigation,6
2017,Culberson,10-El Paso,Family Preservation,0
2017,Culberson,10-El Paso,Investigation,4
2017,Dallam,1-Lubbock,Family Preservation,0
2017,Dallam,1-Lubbock,Investigation,11
2017,Dallas,3-Arlington,Family Preservation,161
2017,Dallas,3-Arlington,Investigation,1422
2017,Dawson,9-Midland,Family Preservation,4
2017,Dawson,9-Midland,Investigation,6
2017,DeWitt,8-San Antonio,Family Preservation,6
2017,DeWitt,8-San Antonio,Investigation,15
2017,Deaf Smith,1-Lubbock,Family Preservation,3
2017,Deaf Smith,1-Lubbock,Investigation,18
2017,Delta,4-Tyler,Family Preservation,0
2017,Delta,4-Tyler,Investigation,6
2017,Denton,3-Arlington,Family Preservation,43
2017,Denton,3-Arlington,Investigation,255
2017,Dickens,1-Lubbock,Family Preservation,0
2017,Dickens,1-Lubbock,Investigation,1
2017,Dimmit,8-San Antonio,Family Preservation,4
2017,Dimmit,8-San Antonio,Investigation,11
2017,Donley,1-Lubbock,Family Preservation,4
2017,Donley,1-Lubbock,Investigation,9
2017,Duval,11-Edinburg,Family Preservation,4
2017,Duval,11-Edinburg,Investigation,0
2017,Eastland,2-Abilene,Family Preservation,8
2017,Eastland,2-Abilene,Investigation,13
2017,Ector,9-Midland,Family Preservation,42
2017,Ector,9-Midland,Investigation,101
2017,El Paso,10-El Paso,Family Preservation,97
2017,El Paso,10-El Paso,Investigation,147
2017,Ellis,3-Arlington,Family Preservation,6
2017,Ellis,3-Arlington,Investigation,29
2017,Erath,3-Arlington,Family Preservation,17
2017,Erath,3-Arlington,Investigation,15
2017,Falls,7-Austin,Family Preservation,3
2017,Falls,7-Austin,Investigation,22
2017,Fannin,3-Arlington,Family Preservation,12
2017,Fannin,3-Arlington,Investigation,44
2017,Fayette,7-Austin,Family Preservation,5
2017,Fayette,7-Austin,Investigation,19
2017,Fisher,2-Abilene,Family Preservation,4
2017,Fisher,2-Abilene,Investigation,6
2017,Floyd,1-Lubbock,Family Preservation,0
2017,Floyd,1-Lubbock,Investigation,10
2017,Fort Bend,6-Houston,Family Preservation,26
2017,Fort Bend,6-Houston,Investigation,85
2017,Franklin,4-Tyler,Family Preservation,6
2017,Franklin,4-Tyler,Investigation,5
2017,Freestone,7-Austin,Family Preservation,2
2017,Freestone,7-Austin,Investigation,16
2017,Frio,8-San Antonio,Family Preservation,8
2017,Frio,8-San Antonio,Investigation,24
2017,Gaines,9-Midland,Family Preservation,8
2017,Gaines,9-Midland,Investigation,14
2017,Galveston,6-Houston,Family Preservation,30
2017,Galveston,6-Houston,Investigation,83
2017,Garza,1-Lubbock,Family Preservation,0
2017,Garza,1-Lubbock,Investigation,1
2017,Gillespie,8-San Antonio,Family Preservation,0
2017,Gillespie,8-San Antonio,Investigation,2
2017,Goliad,8-San Antonio,Family Preservation,1
2017,Goliad,8-San Antonio,Investigation,3
2017,Gonzales,8-San Antonio,Family Preservation,2
2017,Gonzales,8-San Antonio,Investigation,12
2017,Gray,1-Lubbock,Family Preservation,8
2017,Gray,1-Lubbock,Investigation,39
2017,Grayson,3-Arlington,Family Preservation,29
2017,Grayson,3-Arlington,Investigation,90
2017,Gregg,4-Tyler,Family Preservation,38
2017,Gregg,4-Tyler,Investigation,135
2017,Grimes,7-Austin,Family Preservation,0
2017,Grimes,7-Austin,Investigation,29
2017,Guadalupe,8-San Antonio,Family Preservation,37
2017,Guadalupe,8-San Antonio,Investigation,54
2017,Hale,1-Lubbock,Family Preservation,4
2017,Hale,1-Lubbock,Investigation,42
2017,Hall,1-Lubbock,Family Preservation,0
2017,Hall,1-Lubbock,Investigation,10
2017,Hamilton,7-Austin,Family Preservation,0
2017,Hamilton,7-Austin,Investigation,5
2017,Hansford,1-Lubbock,Family Preservation,0
2017,Hansford,1-Lubbock,Investigation,2
2017,Hardeman,2-Abilene,Family Preservation,0
